Age;Gender;MarStat;Housing;Educ;Inc_Gr;Children;IQ;Client;rate;cost_type;Default_flg
25;0;3;4;4;4;0;81,41859831;6038;0,05;www;0
20;0;3;4;1;1;2;60,15637524;7179;0,05;www;0
22;0;3;4;4;4;0;64,10101195;8701;0,05;www;0
21;0;3;4;1;1;2;72,28457031;8971;0,05;www;1
18;0;2;1;3;3;1;61,65967814;515;0,05;www;0
21;0;2;2;3;3;1;70,4044997;1280;0,05;www;0
24;0;2;2;3;3;1;73,43157248;4540;0,05;www;0
25;0;2;1;3;3;1;80,09016567;4974;0,05;www;0
27;0;2;2;3;3;1;89,92974551;5056;0,05;www;0
24;0;2;1;3;3;1;86,3733925;5841;0,05;www;0
25;0;2;2;3;3;1;70,4602213;6620;0,05;www;0
21;0;2;1;3;3;1;59,28197999;7117;0,05;www;0
20;0;2;2;3;3;1;64,61055011;7267;0,05;www;0
26;0;2;1;3;3;1;74,25708404;8031;0,05;www;0
26;0;2;1;3;3;1;89,01553929;8865;0,05;www;0
26;0;2;2;3;3;1;81,02990303;9113;0,05;www;0
25;0;2;1;3;3;0;83,88714101;1617;0,05;www;0
24;0;2;1;3;3;2;72,41623169;3390;0,05;www;0
21;0;2;1;3;3;2;67,43469736;6691;0,05;www;0
25;0;2;2;3;3;2;78,7137415;6991;0,05;www;0
24;0;2;1;3;3;0;80,12851232;7885;0,05;www;0
22;0;2;1;3;3;2;72,42787725;8121;0,05;www;0
22;0;2;2;3;3;2;62,16961868;9110;0,05;www;0
24;0;2;1;3;4;1;71,99230693;4470;0,05;www;1
24;0;2;1;3;4;1;73,00500204;7911;0,05;www;1
23;0;2;1;3;4;2;65,08500988;315;0,05;www;0
18;0;2;2;3;4;0;55,41093223;3280;0,05;www;0
18;0;2;1;3;4;2;62,54155447;3644;0,05;www;0
19;0;2;1;3;4;2;53,29310574;4875;0,05;www;0
26;0;2;1;3;4;0;83,53327729;5686;0,05;www;0
24;0;2;2;3;4;0;72,13330608;7126;0,05;www;0
22;0;2;2;3;4;0;78,28994339;7346;0,05;www;0
26;0;2;2;3;4;2;84,16374797;7661;0,05;www;0
24;0;2;1;3;4;0;75,51356334;7748;0,05;www;0
25;0;2;1;3;4;2;86,67601944;8644;0,05;www;0
27;0;2;2;2;3;1;85,01510958;3375;0,05;www;1
18;0;2;2;2;3;1;66,05272786;3776;0,05;www;0
23;0;2;1;2;3;1;72,04848721;9759;0,05;www;0
21;0;2;2;2;3;2;69,17076743;8768;0,05;www;0
21;0;2;1;4;4;1;60,36622075;533;0,057730882;www;0
18;0;2;2;1;1;1;64,14952282;1095;0,057730882;www;1
24;0;2;1;4;4;1;80,03116804;1286;0,057730882;www;0
24;0;2;2;1;1;1;74,04585499;1984;0,057730882;www;0
23;0;2;1;4;4;1;72,64511947;2245;0,057730882;www;0
23;0;2;1;4;4;1;79,80913223;2274;0,057730882;www;0
25;0;2;2;1;1;1;86,33903809;2413;0,057730882;www;0
21;0;2;1;1;1;1;69,73357341;2631;0,057730882;www;0
27;0;2;1;1;1;1;82,42097475;2797;0,057730882;www;1
24;0;2;1;1;1;1;78,26356814;3889;0,057730882;www;1
24;0;2;1;1;1;1;77,7994195;3992;0,057730882;www;0
27;0;2;1;4;4;1;86,17020666;5602;0,057730882;www;0
27;0;2;1;4;4;1;79,48222433;5845;0,057730882;www;0
27;0;2;1;1;2;1;83,33303156;6940;0,057730882;www;0
18;0;2;2;4;4;1;66,02276475;9218;0,057730882;www;0
24;0;2;1;1;1;0;77,76457779;499;0,057730882;www;1
22;0;2;1;1;1;0;73,07882223;578;0,057730882;www;1
24;0;2;1;2;2;0;81,05767366;611;0,057730882;www;1
23;0;2;1;1;2;0;80,26575285;713;0,057730882;www;1
24;0;2;2;1;1;2;73,08700203;879;0,057730882;www;0
20;0;2;1;1;2;2;64,13644333;968;0,057730882;www;1
24;0;2;2;4;4;3;87,67462708;1305;0,057730882;www;0
20;0;2;2;1;1;2;60,96811888;1835;0,057730882;www;1
27;0;2;1;1;1;2;87,02200639;1988;0,057730882;www;0
21;0;2;2;1;2;2;65,54272827;2292;0,057730882;www;1
23;0;2;2;4;4;2;82,37966839;2355;0,057730882;www;0
25;0;2;2;1;1;2;82,64863533;2639;0,057730882;www;0
24;0;2;1;1;2;2;78,6675777;2720;0,057730882;www;0
26;0;2;1;2;2;2;83,08187115;3202;0,057730882;www;0
18;0;2;2;1;1;2;68,13088586;3665;0,057730882;www;0
21;0;2;2;1;2;2;61,62155339;3952;0,057730882;www;0
24;0;2;1;1;2;2;80,16204549;4615;0,057730882;www;0
23;0;2;1;2;2;2;84,98680859;4704;0,057730882;www;0
25;0;2;2;1;1;2;80,92190087;4763;0,057730882;www;1
26;0;2;1;1;1;2;86,18204129;4938;0,057730882;www;0
22;0;2;1;1;2;2;81,45661519;5171;0,057730882;www;1
22;0;2;2;2;2;0;63,12767629;5703;0,057730882;www;0
25;0;2;1;2;2;0;83,34285683;6257;0,057730882;www;0
27;0;2;1;4;4;2;93,49556913;6615;0,057730882;www;0
22;0;2;1;1;2;3;62,86403636;6735;0,057730882;www;0
27;0;2;2;4;4;2;84,51085994;6826;0,057730882;www;0
22;0;2;2;2;2;3;77,39252358;6916;0,057730882;www;0
21;0;2;1;4;4;2;77,91024914;7538;0,057730882;www;0
20;0;2;2;4;4;2;69,5923259;7819;0,057730882;www;0
21;0;2;1;1;2;2;70,52555193;9184;0,057730882;www;1
27;0;2;1;4;4;2;89,16140023;9260;0,057730882;www;0
25;0;2;2;1;1;0;83,05877274;9412;0,057730882;www;0
21;0;2;2;2;2;2;65,55728218;9660;0,057730882;www;1
20;0;2;3;3;3;1;69,02456905;3475;0,05;www;0
24;0;2;3;3;3;1;74,10593065;6442;0,05;www;0
25;0;2;3;3;3;1;80,81829268;7341;0,05;www;0
24;0;2;3;3;3;2;75,64394067;1498;0,05;www;0
25;0;2;3;3;3;2;79,80220266;6280;0,05;www;0
23;0;2;3;3;3;2;79,28762654;7502;0,05;www;0
25;0;2;3;3;3;0;79,69275113;8880;0,05;www;0
25;0;2;3;3;4;1;77,05029114;4377;0,05;www;0
20;0;2;3;3;4;1;65,82663131;9048;0,05;www;0
19;0;2;3;3;4;1;53,34474388;9776;0,05;www;0
23;0;2;3;3;4;2;77,37240931;2507;0,05;www;0
23;0;2;3;3;4;2;74,65749971;3450;0,05;www;0
19;0;2;3;3;4;2;63,40673008;3657;0,05;www;0
18;0;2;3;3;4;2;61,16175131;5534;0,05;www;0
26;0;2;3;2;3;1;84,7605732;5637;0,05;www;0
27;0;2;3;2;3;0;85,8737754;765;0,05;www;0
24;0;2;3;2;3;3;73,12166121;6391;0,05;www;0
22;0;2;3;2;3;2;69,0411049;8327;0,05;www;0
25;0;2;3;4;4;1;77,85882339;847;0,05;www;0
24;0;2;3;1;1;1;75,25794636;1586;0,05;www;1
27;0;2;3;1;2;1;94,55998176;4352;0,05;www;0
25;0;2;3;4;4;1;81,11110669;7479;0,05;www;0
22;0;2;3;1;2;1;76,12807711;8377;0,05;www;0
27;0;2;3;2;2;1;88,99691;9331;0,05;www;0
23;0;2;3;2;2;3;74,54621492;1675;0,05;www;0
21;0;2;3;2;2;0;66,89421824;2296;0,05;www;0
23;0;2;3;1;1;2;76,0344747;2524;0,05;www;0
26;0;2;3;2;2;0;77,66137114;3302;0,05;www;0
18;0;2;3;4;4;0;68,53241308;5282;0,05;www;0
25;0;2;3;1;1;2;78,1112654;5629;0,05;www;0
23;0;2;3;4;4;2;69,11017425;6910;0,05;www;0
25;0;2;3;4;4;0;83,45841023;7060;0,05;www;0
27;0;2;3;1;1;0;83,79820698;7990;0,05;www;0
23;0;2;3;1;2;2;76,82836459;9758;0,05;www;0
26;0;2;4;3;3;1;90,95978256;2441;0,05;www;0
19;0;2;4;3;3;1;65,06704999;4216;0,05;www;0
25;0;2;4;3;3;1;83,1146568;5558;0,05;www;0
27;0;2;4;3;3;1;79,76141971;6099;0,05;www;0
22;0;2;4;3;3;0;76,29104447;1187;0,05;www;0
24;0;2;4;3;3;2;76,78075086;3756;0,05;www;0
20;0;2;4;3;3;0;74,53591779;4103;0,05;www;0
23;0;2;4;3;3;2;82,80452278;5753;0,05;www;0
23;0;2;4;3;3;2;67,52270013;8316;0,05;www;0
26;0;2;4;3;3;2;80,19154466;8739;0,05;www;0
21;0;2;4;3;4;1;66,78921412;5198;0,05;www;0
22;0;2;4;3;4;1;74,91290046;5393;0,05;www;0
25;0;2;4;3;4;1;83,47619829;8218;0,05;www;0
21;0;2;4;3;4;1;76,75624024;8609;0,05;www;0
25;0;2;4;3;4;0;78,78331833;457;0,05;www;0
23;0;2;4;3;4;2;73,25612309;2765;0,05;www;0
27;0;2;4;3;4;2;81,54422795;3431;0,05;www;0
23;0;2;4;3;4;2;76,38589243;6028;0,05;www;0
19;0;2;4;3;4;2;68,45251019;6187;0,05;www;0
23;0;2;4;3;4;3;78,77176222;6682;0,05;www;0
20;0;2;4;3;4;0;68,418435;7795;0,05;www;0
26;0;2;4;3;4;2;81,90338718;8469;0,05;www;0
27;0;2;4;2;3;1;90,63475775;9204;0,05;www;0
27;0;2;4;2;3;2;82,57658944;1882;0,05;www;0
23;0;2;4;1;1;1;80,33282853;4772;0,05;www;1
20;0;2;4;1;1;1;72,28987427;9836;0,05;www;0
22;0;2;4;4;4;1;70,20416813;9864;0,05;www;0
23;0;2;4;1;1;2;63,37234131;812;0,05;www;1
24;0;2;4;1;2;0;72,68304306;1655;0,05;www;0
27;0;2;4;4;4;2;74,49774268;2107;0,05;www;0
24;0;2;4;1;2;0;77,82178534;2122;0,05;www;0
21;0;2;4;1;1;2;74,58596666;3516;0,05;www;0
27;0;2;4;2;2;0;87,47785771;3804;0,05;www;0
19;0;2;4;1;2;0;55,49459742;5341;0,05;www;0
21;0;2;4;4;4;0;69,92221658;5684;0,05;www;0
21;0;2;4;2;2;2;66,66415277;6928;0,05;www;0
26;0;2;4;1;2;0;90,53864662;8352;0,05;www;0
20;0;2;4;1;2;3;62,61600596;9094;0,05;www;0
21;0;2;4;4;4;2;69,47747776;9777;0,05;www;0
18;0;2;4;4;4;2;53,08011366;9990;0,05;www;0
18;1;4;1;3;3;1;57,45713078;1573;0,05;www;0
19;1;4;2;3;3;1;63,06121687;1971;0,05;www;0
24;1;4;1;3;3;1;79,43363522;2235;0,05;www;0
23;1;4;2;3;3;1;77,60259476;2517;0,05;www;0
27;1;1;1;3;3;1;89,18628519;2554;0,05;www;0
23;1;1;2;3;3;1;70,13024712;2950;0,05;www;1
27;1;4;1;3;3;1;81,51602927;3167;0,05;www;0
22;1;4;1;3;3;1;71,35901868;3397;0,05;www;0
26;1;4;1;3;3;1;89,36737389;3423;0,05;www;0
23;1;1;1;3;3;1;76,03677276;3441;0,05;www;0
27;1;4;2;3;3;1;76,42420545;3708;0,05;www;0
27;1;1;1;3;3;1;84,88531574;3774;0,05;www;0
25;1;1;1;3;3;1;76,47633021;5768;0,05;www;0
25;1;1;1;3;3;1;89,12297568;6236;0,05;www;0
22;1;1;1;3;3;1;58,57892938;6753;0,05;www;0
21;1;4;2;3;3;1;59,47545432;8757;0,05;www;0
26;1;1;2;3;3;0;87,77258896;33;0,05;www;0
23;1;1;2;3;3;2;76,21508852;150;0,05;www;0
24;1;1;1;3;3;2;84,32792802;664;0,05;www;0
26;1;1;2;3;3;0;89,28512581;824;0,05;www;0
27;1;4;1;3;3;2;87,16233917;1436;0,05;www;0
24;1;1;2;3;3;2;80,88174351;2035;0,05;www;0
27;1;4;1;3;3;2;89,90296621;2454;0,05;www;0
21;1;1;1;3;3;2;65,92546615;2557;0,05;www;0
20;1;1;1;3;3;2;69,54883007;2667;0,05;www;0
25;1;1;1;3;3;2;68,59215431;3576;0,05;www;0
24;1;1;2;3;3;2;75,16238778;4536;0,05;www;1
18;1;4;2;3;3;2;57,33288643;4745;0,05;www;0
22;1;1;1;3;3;0;77,16197828;6142;0,05;www;0
27;1;4;1;3;3;2;91,78868295;6417;0,05;www;0
23;1;1;2;3;3;0;68,08697112;7225;0,05;www;0
23;1;1;1;3;3;2;75,88357372;8192;0,05;www;0
27;1;4;2;3;3;3;78,92591896;8296;0,05;www;1
26;1;1;1;3;3;2;85,28036255;8466;0,05;www;0
20;1;1;2;3;3;2;60,33432585;8582;0,05;www;0
27;1;4;2;3;3;0;92,23885908;9949;0,05;www;0
25;1;1;1;3;4;1;80,5742611;1185;0,05;www;0
19;1;1;1;3;4;1;58,85599629;1516;0,05;www;1
19;1;1;1;3;4;1;65,2560503;1745;0,05;www;0
27;1;1;1;3;4;1;87,17042598;2383;0,05;www;0
23;1;1;1;3;4;1;70,89945158;2640;0,05;www;0
27;1;4;1;3;4;1;80,78527368;5388;0,05;www;0
27;1;1;2;3;4;1;79,42207433;6196;0,05;www;0
26;1;4;1;3;4;1;85,06903072;6645;0,05;www;0
20;1;4;2;3;4;1;56,74121752;9418;0,05;www;0
22;1;1;1;3;4;1;67,41592918;9445;0,05;www;0
20;1;1;1;3;4;2;71,35012101;1690;0,05;www;0
22;1;1;2;3;4;0;71,22580697;2298;0,05;www;0
22;1;1;1;3;4;2;75,45379726;3179;0,05;www;0
23;1;1;2;3;4;0;69,8766217;3494;0,05;www;0
26;1;1;1;3;4;2;79,13978748;3688;0,05;www;0
26;1;4;1;3;4;2;84,41107618;4161;0,05;www;0
18;1;1;2;3;4;2;56,87678381;5119;0,05;www;0
24;1;1;2;3;4;0;77,88002231;5249;0,05;www;0
24;1;1;1;3;4;2;82,41836701;6412;0,05;www;0
18;1;1;2;3;4;2;56,44144969;7898;0,05;www;0
27;1;4;2;2;3;1;87,64925294;4227;0,05;www;0
27;1;1;2;2;3;1;76,49601219;9454;0,05;www;0
27;1;1;1;2;3;3;82,68581103;1448;0,05;www;0
21;1;4;2;2;3;2;69,95066575;7298;0,05;www;0
24;1;1;1;2;3;0;76,11469523;7698;0,05;www;0
21;1;4;2;2;3;0;66,96209;9886;0,05;www;0
20;1;1;2;1;2;1;69,20714385;304;0,05;www;0
24;1;4;1;1;1;1;72,73722474;720;0,05;www;1
25;1;4;2;1;2;1;75,56371538;794;0,05;www;0
26;1;4;1;1;2;1;86,06885462;1609;0,05;www;0
25;1;1;2;4;4;1;94,53521103;1749;0,05;www;0
24;1;4;2;1;2;1;77,92739684;2101;0,05;www;1
19;1;4;2;2;2;1;68,52142734;2333;0,05;www;0
21;1;1;2;1;2;1;66,57259622;2790;0,05;www;1
21;1;4;1;4;4;1;64,94560434;2961;0,05;www;1
23;1;1;1;4;4;1;73,42552398;3110;0,05;www;0
23;1;4;1;1;2;1;67,61191385;3213;0,05;www;1
25;1;1;2;1;1;1;81,4619844;3298;0,05;www;0
23;1;1;2;1;2;1;69,07853566;4746;0,05;www;0
26;1;4;1;4;4;1;81,82823636;4835;0,05;www;0
26;1;4;2;4;4;1;82,55602449;5321;0,05;www;0
24;1;4;1;2;2;1;80,42679095;5336;0,05;www;0
24;1;1;1;1;2;1;82,63780115;5425;0,05;www;0
24;1;1;1;4;4;1;84,47453148;5711;0,05;www;0
20;1;4;1;1;1;1;66,59881977;6202;0,05;www;0
27;1;1;1;1;1;1;91,62467508;6414;0,05;www;0
22;1;4;1;2;2;1;65,76055125;6498;0,05;www;0
24;1;1;2;2;2;1;66,6588703;7099;0,05;www;0
21;1;1;2;1;1;1;77,41745163;7153;0,05;www;0
25;1;1;1;2;2;1;73,26280713;7174;0,05;www;1
18;1;4;1;1;1;1;63,27609988;8036;0,05;www;1
21;1;1;1;1;1;1;70,24717316;8861;0,05;www;1
23;1;4;1;4;4;1;65,00558233;9057;0,05;www;0
21;1;1;1;1;2;1;69,15729322;9729;0,05;www;1
21;1;1;2;4;4;2;73,98889502;70;0,05;www;0
22;1;1;1;4;4;0;73,26701867;431;0,05;www;0
25;1;1;2;1;1;2;86,02223522;601;0,05;www;0
25;1;4;2;1;1;2;77,53120229;896;0,05;www;1
23;1;1;2;2;2;0;73,49972787;934;0,05;www;0
27;1;1;1;1;1;2;84,60753531;1131;0,05;www;0
26;1;4;1;1;1;2;85,14437394;1488;0,05;www;0
22;1;4;1;2;2;0;79,93918979;1530;0,05;www;0
21;1;1;1;1;1;0;69,67215241;1693;0,05;www;0
26;1;1;2;1;1;3;85,7132827;1863;0,05;www;0
22;1;4;2;1;2;2;73,83666658;2277;0,05;www;0
19;1;4;1;4;4;2;68,34342111;2332;0,05;www;0
23;1;4;2;1;1;0;78,67189915;2575;0,05;www;0
23;1;1;1;4;4;2;74,91871609;2609;0,05;www;0
22;1;1;1;1;1;2;70,38246944;2613;0,05;www;1
27;1;4;2;1;1;0;86,90836328;2654;0,05;www;0
23;1;1;2;4;4;2;69,2933129;2769;0,05;www;0
26;1;4;2;2;2;2;81,74353007;2882;0,05;www;0
27;1;1;1;4;4;2;88,22219844;3719;0,05;www;0
26;1;4;1;1;1;2;75,63606727;3750;0,05;www;0
23;1;4;2;1;2;2;84,45351952;3970;0,05;www;0
22;1;1;2;1;2;0;70,37367759;4223;0,05;www;0
26;1;1;2;1;1;2;80,97004342;4253;0,05;www;1
24;1;4;2;1;2;0;76,11518257;4291;0,05;www;1
23;1;4;1;1;1;2;70,82258359;4448;0,05;www;0
22;1;1;2;4;4;2;66,04338135;4538;0,05;www;0
26;1;4;2;2;2;0;83,38440905;5124;0,05;www;0
25;1;4;2;1;1;2;79,729134;5397;0,05;www;1
24;1;4;2;4;4;2;76,03195944;5569;0,05;www;1
18;1;4;2;1;1;0;55,47639467;6212;0,05;www;0
26;1;4;1;1;2;2;75,09120629;6261;0,05;www;0
26;1;1;1;1;1;2;85,09753552;6340;0,05;www;0
21;1;1;2;1;1;0;65,84145332;6731;0,05;www;1
23;1;1;1;1;1;0;68,87692853;6975;0,05;www;1
27;1;4;1;1;2;2;79,77977838;7046;0,05;www;0
27;1;4;1;1;2;2;81,22542429;7085;0,05;www;0
19;1;4;1;1;2;2;62,82899028;7172;0,05;www;0
27;1;4;1;1;2;2;89,34260562;7369;0,05;www;1
20;1;1;2;1;1;2;68,65388838;7525;0,05;www;0
22;1;1;1;1;2;0;71,18219731;7614;0,05;www;1
22;1;4;1;4;4;3;70,32666038;7685;0,05;www;0
18;1;4;2;2;2;2;59,79117438;8425;0,05;www;0
25;1;1;2;4;4;0;88,23898762;8480;0,05;www;0
21;1;4;2;1;2;0;71,50900083;8540;0,05;www;0
22;1;1;1;4;4;2;69,77800249;8577;0,05;www;0
18;1;4;1;2;2;3;59,93766701;8703;0,05;www;0
26;1;1;1;2;2;2;82,3024788;8762;0,05;www;0
27;1;4;2;2;2;0;98,93954799;8987;0,05;www;0
21;1;4;2;4;4;0;63,02690772;9003;0,05;www;0
20;1;1;1;1;1;0;61,8427309;9235;0,05;www;0
19;1;1;1;2;2;0;66,59356682;9404;0,05;www;0
25;1;4;2;4;4;0;71,77448374;9437;0,05;www;0
18;1;4;2;1;2;2;67,39595303;9662;0,05;www;0
26;1;4;2;2;2;0;84,39099196;9792;0,05;www;0
22;1;1;2;2;2;0;75,63498883;9842;0,05;www;0
21;1;4;2;4;4;0;68,51567211;9924;0,05;www;0
26;1;1;3;3;3;1;82,71185492;908;0,05;www;0
26;1;4;3;3;3;1;75,67646066;2091;0,05;www;0
19;1;4;3;3;3;1;58,45789418;4554;0,05;www;0
25;1;4;3;3;3;1;76,08793564;5894;0,05;www;0
25;1;1;3;3;3;1;82,99618137;5984;0,05;www;0
22;1;1;3;3;3;1;78,66602294;7078;0,05;www;0
26;1;4;3;3;3;1;86,45150558;7424;0,05;www;0
18;1;4;3;3;3;1;66,86780159;7579;0,05;www;0
19;1;4;3;3;3;1;64,84416728;8350;0,05;www;0
23;1;4;3;3;3;2;81,81704081;1295;0,05;www;0
24;1;1;3;3;3;2;84,68695266;1378;0,05;www;0
22;1;1;3;3;3;2;74,07421608;1445;0,05;www;0
18;1;1;3;3;3;0;71,33662466;1517;0,05;www;0
25;1;1;3;3;3;0;70,11940436;2663;0,05;www;0
21;1;1;3;3;3;2;71,10198877;2983;0,05;www;0
22;1;4;3;3;3;2;78,41441441;4697;0,05;www;0
22;1;4;3;3;3;0;73,91909786;5607;0,05;www;0
27;1;1;3;3;3;0;82,91251038;5609;0,05;www;0
22;1;1;3;3;3;2;67,74760536;7869;0,05;www;0
26;1;1;3;3;3;0;87,44199342;8958;0,05;www;0
25;1;4;3;3;3;0;80,43652862;9287;0,05;www;0
21;1;1;3;3;3;2;72,92139767;9893;0,05;www;0
18;1;4;3;3;4;1;63,49171619;863;0,05;www;0
22;1;4;3;3;4;1;75,706069;5803;0,05;www;0
23;1;1;3;3;4;1;68,01369613;5833;0,05;www;0
23;1;4;3;3;4;3;68,91840638;252;0,05;www;0
27;1;1;3;3;4;2;88,25514527;559;0,05;www;0
25;1;4;3;3;4;2;72,44481169;2220;0,05;www;0
24;1;1;3;3;4;2;88,11662102;2345;0,05;www;0
25;1;1;3;3;4;2;79,57712024;5241;0,05;www;0
19;1;4;3;3;4;0;59,7301004;5269;0,05;www;0
24;1;4;3;3;4;2;75,08411433;6690;0,05;www;0
24;1;1;3;2;3;2;77,65722819;975;0,05;www;0
20;1;4;3;2;3;0;65,71703406;1201;0,05;www;0
21;1;1;3;2;3;2;68,03147603;1251;0,05;www;0
26;1;1;3;2;3;2;81,65320776;7094;0,05;www;0
24;1;1;3;4;4;1;74,46547195;290;0,05;www;0
21;1;1;3;1;2;1;61,87631241;298;0,05;www;0
23;1;4;3;2;2;1;81,12337474;2561;0,05;www;0
18;1;1;3;4;4;1;56,54623879;2634;0,05;www;0
25;1;4;3;4;4;1;83,77375883;4250;0,05;www;0
27;1;1;3;4;4;1;90,16944207;5019;0,05;www;0
18;1;1;3;1;2;1;63,00157988;7059;0,05;www;0
24;1;1;3;1;2;1;81,91735167;7665;0,05;www;0
18;1;1;3;4;4;1;66,57844105;7695;0,05;www;0
22;1;1;3;4;4;1;74,70707705;8281;0,05;www;0
26;1;4;3;1;2;1;81,63354069;8440;0,05;www;0
23;1;1;3;1;2;1;80,54809807;8887;0,05;www;0
23;1;1;3;4;4;2;77,00056934;986;0,05;www;0
20;1;4;3;4;4;2;69,15684887;2637;0,05;www;0
23;1;4;3;2;2;2;67,98384718;2699;0,05;www;0
23;1;4;3;1;2;0;74,60620254;2835;0,05;www;0
19;1;1;3;1;1;2;61,89246429;3217;0,05;www;0
27;1;1;3;4;4;2;83,57967645;3237;0,05;www;0
27;1;4;3;2;2;2;83,09997336;3607;0,05;www;0
27;1;4;3;2;2;2;98,80630261;4139;0,05;www;0
25;1;1;3;4;4;0;84,72006134;4225;0,05;www;0
21;1;1;3;1;1;3;71,98897463;4384;0,05;www;1
24;1;4;3;4;4;0;74,25650952;5129;0,05;www;0
19;1;4;3;4;4;2;63,40048816;6171;0,05;www;0
20;1;4;3;2;2;2;62,30117578;6433;0,05;www;0
22;1;4;3;1;2;2;76,55083355;7032;0,05;www;0
22;1;4;3;1;1;2;75,11952817;7484;0,05;www;0
27;1;4;3;4;4;2;87,05931718;7940;0,05;www;0
22;1;1;3;1;1;2;64,54936039;8249;0,05;www;0
27;1;4;3;1;1;0;93,17526632;8356;0,05;www;0
24;1;4;3;1;2;2;84,60787069;8437;0,05;www;0
26;1;1;3;1;2;3;80,07395349;8692;0,05;www;0
27;1;1;3;4;4;2;87,12015562;8976;0,05;www;0
21;1;1;3;1;1;2;71,55901709;9945;0,05;www;0
25;1;4;4;3;3;1;84,10502729;3680;0,05;www;0
24;1;4;4;3;3;1;88,51081829;3947;0,05;www;0
27;1;4;4;3;3;1;84,63759036;8048;0,05;www;0
26;1;4;4;3;3;0;79,97470276;3193;0,05;www;0
25;1;1;4;3;3;0;90,38285426;3349;0,05;www;0
25;1;4;4;3;3;3;88,63079515;4267;0,05;www;0
20;1;1;4;3;3;3;67,9754865;4296;0,05;www;0
21;1;4;4;3;3;2;67,77824713;4948;0,05;www;0
25;1;4;4;3;3;2;87,92793992;5639;0,05;www;1
25;1;4;4;3;3;2;71,43393416;6514;0,05;www;0
24;1;4;4;3;3;0;77,17551338;9416;0,05;www;1
22;1;1;4;3;4;1;73,21400529;3294;0,05;www;0
19;1;1;4;3;4;1;59,52378548;3364;0,05;www;0
20;1;4;4;3;4;1;64,82811105;8231;0,05;www;1
27;1;4;4;3;4;1;88,70253502;9921;0,05;www;0
20;1;4;4;3;4;2;69,67064706;7810;0,05;www;0
18;1;4;4;3;4;2;62,95412116;8547;0,05;www;0
24;1;4;4;3;4;0;74,13829625;9153;0,05;www;0
19;1;1;4;2;3;1;64,03449122;1603;0,05;www;0
22;1;1;4;2;3;1;63,32244527;4428;0,05;www;0
23;1;4;4;2;3;1;78,97974068;6792;0,05;www;0
19;1;4;4;2;3;2;67,00232373;8334;0,05;www;0
24;1;1;4;4;4;1;82,85629454;108;0,05;www;0
25;1;4;4;1;1;1;76,75139498;529;0,05;www;0
24;1;1;4;1;2;1;80,32618456;882;0,05;www;0
25;1;1;4;2;2;1;88,34139743;1068;0,05;www;0
23;1;1;4;1;2;1;73,22362575;1461;0,05;www;0
19;1;1;4;1;1;1;72,73204389;2224;0,05;www;0
25;1;1;4;1;1;1;84,7754055;2462;0,05;www;0
27;1;1;4;2;2;1;81,08794937;3263;0,05;www;0
18;1;1;4;4;4;1;62,28633681;3984;0,05;www;0
21;1;4;4;1;1;1;74,70763734;4347;0,05;www;1
23;1;4;4;1;1;1;79,53076327;4500;0,05;www;1
25;1;1;4;4;4;1;72,81795274;5702;0,05;www;0
27;1;4;4;1;1;1;89,18136934;5792;0,05;www;0
23;1;1;4;2;2;1;73,77908601;5798;0,05;www;0
26;1;1;4;4;4;1;84,29303451;8066;0,05;www;0
27;1;1;4;2;2;1;85,78271742;8686;0,05;www;0
26;1;4;4;2;2;1;81,72072922;8854;0,05;www;0
23;1;1;4;4;4;1;73,37481971;8952;0,05;www;0
23;1;1;4;4;4;0;81,42609012;614;0,05;www;0
19;1;1;4;1;1;2;64,15742404;922;0,05;www;0
27;1;1;4;1;1;2;83,4212815;1136;0,05;www;0
22;1;1;4;2;2;0;72,3199426;1266;0,05;www;0
25;1;4;4;4;4;2;77,71261636;1687;0,05;www;0
21;1;1;4;4;4;0;71,79962246;2051;0,05;www;0
19;1;4;4;4;4;2;65,58957283;2247;0,05;www;0
25;1;4;4;2;2;3;68,85349184;2268;0,05;www;0
24;1;4;4;4;4;2;76,98478477;2408;0,05;www;0
22;1;4;4;1;2;3;78,07692584;3013;0,05;www;0
23;1;4;4;1;1;2;66,27060334;3270;0,05;www;0
26;1;1;4;1;1;2;86,28259045;3291;0,05;www;0
20;1;1;4;4;4;2;56,44612611;4154;0,05;www;0
18;1;4;4;4;4;2;70,28950146;4582;0,05;www;0
26;1;4;4;1;1;2;86,9897278;6561;0,05;www;0
20;1;4;4;1;1;2;69,56438218;6599;0,05;www;0
23;1;1;4;4;4;0;74,87470074;7289;0,05;www;0
26;1;1;4;2;2;2;78,06394446;7465;0,05;www;0
27;1;1;4;1;1;0;87,30320556;8030;0,05;www;0
27;1;1;4;4;4;2;84,36314088;9056;0,05;www;0
27;1;1;4;1;1;2;94,66983116;9255;0,05;www;0
19;1;4;4;1;1;0;66,41199802;9311;0,05;www;1
27;1;3;1;3;3;1;92,26975267;3866;0,05;www;0
25;1;3;2;3;3;1;76,66067786;4235;0,05;www;0
24;1;3;1;3;3;1;86,98766122;7454;0,05;www;0
22;1;3;1;3;3;1;68,8197166;9093;0,05;www;0
26;1;3;2;3;3;2;84,26071653;763;0,05;www;0
27;1;3;2;3;3;2;84,15995381;1465;0,05;www;0
24;1;3;1;3;3;2;79,49704071;2693;0,05;www;0
23;1;3;1;3;3;2;69,64381348;3696;0,05;www;0
19;1;3;2;3;3;0;61,841389;4059;0,05;www;0
